true,pred
54.0,89.5202648551965
74.0,82.35869611382788
74.0,45.77290712710908
69.0,71.71677463357196
69.0,72.41238800383366
21.0,13.042042767838552
21.0,62.953486666935646
46.0,43.994986443474374
46.0,86.67429991581906
60.0,61.62358075159176
60.0,52.70612273381249
30.0,24.861601111060963
30.0,41.500076141898035
63.0,69.54454851795379
63.0,29.31739486849949
79.0,88.98306428284985
79.0,48.570261896807324
77.0,84.63889426870367
77.0,85.09976036667427
58.0,59.63333692737308
58.0,90.68197055805473
57.0,64.63909899932327
57.0,64.98626604755759
62.0,68.39517748778644
62.0,76.2399175918028
28.0,10.243409508441118
28.0,80.57901794477442
64.0,70.39700141692475
64.0,48.55836659207796
62.0,60.883434976858155
62.0,57.72889828512962
58.0,61.2569431702193
58.0,62.98469695037289
71.0,75.61198887592587
71.0,66.50069442426866
46.0,39.33811810599627
46.0,65.22877446017321
57.0,59.10092622343137
57.0,55.116951855405375
65.0,69.39584611808948
65.0,70.23470423970338
55.0,52.1390956157166
55.0,75.89110165069371
70.0,74.6519378449579
70.0,72.78947861339918
71.0,77.96652126276877
71.0,81.86439776678378
66.0,69.77604965639887
66.0,26.88270697574086
50.0,47.46090144259091
50.0,45.08672055918606
47.0,47.13829038238913
47.0,58.997425774793555
60.0,59.583579571400094
60.0,51.511132859580414
33.0,32.33692010420077
33.0,77.28010363514852
60.0,67.69123585372012
60.0,59.53992657787825
69.0,76.21204622589914
69.0,1.941653880400736
58.0,56.83082295621887
58.0,64.63892577016327
73.0,78.16316494571402
73.0,41.98851796780866
68.0,75.19198139896707
68.0,87.2982053380137
45.0,41.506897277637336
45.0,84.04422096985655
62.0,63.20908678916436
62.0,55.86892689205996
61.0,66.1511013992756
61.0,59.85070946619561
31.0,21.441553188061846
31.0,80.52227599454125
59.0,63.33253109070347
59.0,68.49950248301462
58.0,61.92301661183171
58.0,51.31951300956047
56.0,61.497100255585224
56.0,77.04144808759594
58.0,55.32901388846352
58.0,73.84426580105361
58.0,54.723394462745716
58.0,64.990120569368
76.0,81.94758445820707
76.0,25.49217302247297
50.0,47.76784869605632
50.0,32.792372258318665
66.0,73.19295168283116
66.0,66.843238187537
65.0,66.75674693284867
65.0,82.90200912931255
69.0,74.68423198201498
69.0,16.381617962657742
60.0,61.90042285278446
60.0,58.00193593620838
63.0,69.71841308390322
63.0,10.749089089691267
61.0,66.50101963896253
61.0,87.53631796203945
54.0,53.53248797928728
54.0,61.4075873563217
66.0,67.48030184499316
66.0,81.4371958182623
44.0,45.19037505350559
44.0,60.055655128630804
69.0,78.40512171012983
69.0,84.98183079433596
68.0,74.31326891971838
68.0,53.19672435667661
75.0,83.73858422001996
75.0,78.32367864661626
41.0,35.503402208348916
41.0,75.9632152472347
68.0,71.8608357010246
68.0,18.186394831079554
54.0,54.48047760417302
54.0,90.09355898201312
69.0,77.10010940178904
69.0,36.27696145424511
66.0,71.87255625925434
66.0,60.89998182536527
37.0,33.347641896936125
37.0,59.01117983070429
64.0,70.48610948597553
64.0,84.0718705691632
35.0,37.63843657231081
35.0,77.53870800170841
80.0,89.04792105929823
80.0,64.92025220801031
76.0,82.6258828409492
76.0,65.20887350555694
64.0,70.48861577767468
64.0,25.504112437436277
81.0,88.1325819020351
81.0,93.13985753297851
68.0,72.42960130441782
68.0,72.86518068705146
73.0,82.11483758873692
73.0,59.77826271854053
80.0,87.6426787991685
80.0,71.99742514859429
65.0,73.22426040830771
65.0,70.38826223146242
52.0,43.0892534994332
52.0,89.61059634389733
63.0,63.93007742745931
63.0,46.22806248863452
24.0,16.45322295374075
24.0,21.550355449068036
55.0,53.50096924047563
55.0,78.6847880862332
57.0,60.74792252687672
57.0,71.72770179290899
61.0,66.6652878262696
61.0,8.028770442773862
47.0,50.697494234212
47.0,70.58063286643545
68.0,74.21897102222061
68.0,56.029349735566996
35.0,25.606339346574316
35.0,84.53666020206299
21.0,11.230470309364136
21.0,2.0598944468889613
55.0,57.389565383611284
55.0,19.87016410246872
70.0,74.56780133690643
70.0,58.86848567454831
54.0,55.15185877239725
54.0,51.5907682355363
62.0,65.68036547846833
62.0,68.63350527864486
62.0,66.6574654064994
62.0,59.016872410139854
48.0,51.15459811739146
48.0,35.28715038212323
65.0,68.59563474769442
